PK_CLIENTES;PK_LOCALIDADE;PK_TEMPO;sales_amount;sales_quantity
017dc246c9da27b99bd751455c8eab9f04a469df57d46df0e16bec8e2e84e0df;d3ab218b013fa4c342662256249909363ced298cf75ebeaaf4353203b7e9ad4c;bf80f158e4971a12c5823c179eb2fb5670dd017619b86e86150e3afa6dd8df74;630,61;1.0
55564ff94ce3875d92d6a5931628a8c608304f716804c8a6b23d5bf800dd71ff;585086ba706ed7b5ec141b5528aec14550c7067214bd5e37b63a58b05b141584;43f8d8f90112da007c252982afe8368fc367f4feb4cd8260df44a3d8af98446c;276,1;20.0
b7f7355b3eb6dd420e929b4d008f8d10e02308846d8c7a941b2c3b02f3eec940;f770dc76bbaf41dbc800dbc608ab833c5748444b14776dac54cdfb7ad625cdbc;53eeb8388b7a14af7f73e8df0275ba90605519aa5a62973757461779c2d134ee;346,98;2.0
a6f9cd685d49cb5467f95997a35b137a2444062b5c4807e9fa69e28977f90916;c5cde48a442d4d4be2f04da90fbb9465f34386fc4c9a97fc1a40d3c2b7e166cc;b4cad234ef62ef9f5e274d3d40a707f41099445cb3874ca2ffcb9ca5bb500f27;645,74;2.0
225b5e850070cfdf276c1e3719d82054d5dd547281fdf474d82b99b74011d00a;e75ea36fe137b4e3201470e2cb5af493ce400208ad3546a504c9d98d4f46758d;8e3daa566d557df571519cacdea067f63fc896cc66701900063bcc1fd2c97ef1;7941,35;58.0
0a9319a89edf8eb240532ffb3483c551b9ace5750c6d24afd7b5078ff7abd2e5;c665eba74382083063108717d3c4c9c7a1586e9897062886f60e61ec6773134b;ca9dbf0f2767af98fb6c92d76d383418540e0ce3d647ed721a0384889cdb3543;920,26;7.0
192b8e201fb8eb12a2a99561cec2c155176dd25b806083be98087087d5181075;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;500d857c81a10ffd3de58c566d7f33d409dace5ca5dea3a60eca50c9fe3a7528;225,9;1.0
84c9fa7ba2863fdcd8414872b0c4588e319abe2e49e5b43d700c5943caa93a10;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;60c2473d452e20b04d87a8a6105db48268c242ecc7de2e8e9de51d4e4fd9471e;207,53;1.0
5a9d5e49fa7d38c282f98960806c08609b5781aa306d3ddd25a64f2eb593e1c5;8b6e4d1be8f98d8882b426e4ca448b0f86933d8914ca97a5b2742abb48441802;474ab23e021d9842b686e2d9c2b17057c38cc8126198dface5d75eb53124d060;13524,3;150.0
5afe234b7a36b3464fdfccc635e5c70f27da91b9993749fa6983d677cc3326ab;4bbb14505bf5bc3d096c0273f9b0fdc9b6f279fa711eedcad1249cb7edcdc3db;b61484a262fa0fea9ce9de93a10eed5f620276c652ebcbd4d0def6aee9217ce5;1431,23;1.0
fa6eaa2b29edfe6631dc4201646aaf354b9fa9ac43216ef0d3c1d24c972b209e;d779bcb93ce34ff36e422065274e3a2be4b20c0c92e4438a3937e4be4f36919c;201e632c798a403db796468d9682ecdfc3f0df3ee51a7ce76998dabc8a8c7341;252,44;2.0
a9d2688f72bbeecab27c63ec4ba6d07ebf97e2d9bcb74f92d6b8869c909ae9f6;a3761e337e793f0e15c81af7527863d078ac1ad05555a465ed994ebd4c11f536;b2bb3ac3747f41c3e1ce88172e2d5d15f32f0e2c80869d905cf334e043d4baa9;2038,14;23.0
9768e0d7da38a75fc473dbe9d1b680ff9ecf8c10446c8a57c508c6d9a7d742fa;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;236665567848a07de38f6c566e9e5b50f6f473318a1769af03535aeed633c654;6311,67;12.0
3140b458798e83f1090b1545e53c15507fd8ce02c62ba2e458c2b6b0fc480e5c;57b1ba94190db4628f2e3570525b5b0db90df6f03cda50c61fdd79a955d350cb;ee803f4757a9a322ba1d1afd5a5144ad22150129f9d0f04b875ef19d4148a706;230,0;3.0
8db17c537fdab4cf001d76dc092093d4b05e9de39fc6158f9ce824b7e01c632e;241648d12e2872bdeeea3960b809bbff4c874b3e3d80abe02902a4db08e73386;40a10ac4d082605b5af4dec040c365d9ec8f42d8b940c6d943cfddb6e72688df;489,08;3.0
a89ec840d27f56a1e10644cb97290d1c05b41c0d734b993d49164bced8ddecec;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;bf71e266c52e3feb38756a63858136a031e1faa8147ffd6ef3b427419a93087d;1549,96;4.0
28dc228274046a12b0eb4d93d77194b577d0a02ae1eb5e71e4989c96a604fbb3;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;e65a29d8d3dc1b1df5d3a5ea7fb5a180e0289b530917778d7466dcf8faf702f4;498,48;3.0
856054ad3cb1e382c32c6009cc77abc1f2221ada9496e36e334d80c35b055d98;6ced0ab482c567b9d2b6755339d8d264a027f0630db9073fe89e471e24f94840;4593c7148cdd1979003be5de6d331bdbb57ae6ae44c058a72f5714c4ebfddf1a;282,28;2.0
9768e0d7da38a75fc473dbe9d1b680ff9ecf8c10446c8a57c508c6d9a7d742fa;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;d26a42abd6a35ac00d66b979ff70efd0d4058bbf1c588a97b0378f820d23bc2f;442,08;2.0
702f8050a6b5976a29b10a07f01ed11d1d4505817f09e1eb3809bf769cc51f03;78a17b0a3ef61f51e98aed78bf827173e59d08954529de2fa6a95c0fc8a07c5b;5aa2f808a7e8249682c3881a85d8181b9bfa2bf6daed3f6de56c07061ed2bf15;272,31;4.0
182959912a533548191d07ff54901ff0fb868330d2166e4c8687ee3d33bb923e;5fc425cf31883eff7295a7a7ed8b04b45abf8ffbcbb75fdb4d6e34a763323149;23a20b5443c37c6a7c6fb111f7d28c5954adf01900d618b668bfbe02054a5d39;718,29;1.0
5d45cf87a378c71b6bde93d85f5a62fe37b4ad25b37897554aeab2cef3284494;41a1216ef0d8eed3cf2715210a921a22bcd97a9184df4b988e395c3f84feec02;aa350e347b5897df86c4521df443e196fe17a5a1e341b15f0fd6b22b25e8d7a6;410,56;15.0
32bc1383966bd33bb357b464a3a3f6d875db1b0009fd2ccd1a9b85ed4c5301b0;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;5d9736ec5bbc4a1543e0a76e595bfb981d64d943a66a305a3f3652926cdf7848;728,14;4.0
40f89dbfc622171529bf91ecfe539c4b85af7e08eb5d35b6e72b349ae9d80fdf;2bcf189427316acb0be21fd67c1d844e553f860d5f2f0a1edc656c0cdeb0c780;9b7076022634d63e14a8c7d844d18329716a3edd0c792da356f1f4e672561320;377,54;1.0
8073d43cb79f2a272cfe4b4616e5b11ac62f65553f34d62ef8cb36cd95bf40ad;52f2db812dfe09dd335266de4e964b20116fb0465e12cce762c6d57e459f8e88;d36b9a9487feaad5c9a1f6b981f964a2513ac203af77e583e649b5f4e6e16551;866,01;50.0
ae1806f0c58a9ae12884d4d05703766e692d04d7cd338b40dfa7ae4e8d0c39d4;88d53a33f9397fdaa9a431fff4a6b0f592979f681c42caf33ce5197677421df8;b11af17eb5787ebb1423de178e8a8730ef6ce5b46d402479f5fe3823ee13d691;249,01;3.0
734c280fb431d6fe0bc7113861c43504d5949df00249b1b915eb950a4fa74c94;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;5ba5d06b03e0100f0e33601eaf656d5846ce863c8055c93450ab9834a72135ba;4699,79;10.0
53435223ff560687530d13e7cd46aa7d27b0f87065328ce3dbf784f37923fc48;a9340fa826f33aa744b8285f7fb57620f5be05025318b8e1137f138fb85ec495;23a20b5443c37c6a7c6fb111f7d28c5954adf01900d618b668bfbe02054a5d39;467,59;1.0
58d2584948bfe67ce362aa9af63f9e53887151bd6481fb4e9af21b71729d524d;9e526e2707d92e6c2e35d9338312a80273738797bd1aa3a95f470aa9cb0c5a61;a6fae5a76a9b42a8549fbf55023b71eb7bcc62fc317ed59f591c2a5382f2e078;1566,23;2.0
10839bb4d83d9873a1b70cf1a5d9567a186de742b3312fa25528ee1fcaad83a9;5ae58a8659162d31ccdf7b70ddf5497e35647ba2c3853b2dbcb9c03438cc48ba;ade7913bd7620704e01915805e304f867126bdd5c4d7748901db25d69f6ac746;3154,22;8.0
4f6d1507f8fbf416475abdc3a3cf26864600273ed6015d8224e006a6071a23c9;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;bc3eae7d89af957c8c5005b492b7c793473db68d23ca0843cbe8d3036e1a1c54;476,91;1.0
702f8050a6b5976a29b10a07f01ed11d1d4505817f09e1eb3809bf769cc51f03;78a17b0a3ef61f51e98aed78bf827173e59d08954529de2fa6a95c0fc8a07c5b;597aa9133710c3fa30d23ea8f4ca99304a14e363528e3fbb7de73abb9f505856;297,07;2.0
aa2322141a8c855cbc83d889b1b75a1bdcf25ffd2b7960a95ae5d20031305e3f;f514a043ac14794c883d604ad4b8771769e891922c2bb3ba57100e21bb171d94;5a0a802ca1d7970b7139267244ffe514fea9385dede55e0a44c613df00740189;1194,28;2.0
f0044e9b976011bc1f5df59203a98a5bc6188ff4bbefdf2f03e0adc5397d148a;7744f3ceae238932e393bfb88046a6f5a44e699f901e91318ca26265a390dd3e;e5dca751a000ecb40dc8d15c47158ee5693775577d72f8928f4489038a11bd71;1491,03;3.0
f566d9cb9a55387190a5e2485513629449e0f9d88d2d70ae65bd75bc00dd7267;cdb00af7ed74ff4df77f9f8502b04f76f6703d2041523522810e0e730e741fde;57cdc55fec8ed8193d7085538e4e01a9472fc05c4327939a3efdbc2721f80296;42900,8;160.0
13cceae8187c18522561849ac6665aadaaa208c8044433606ed337c0885564d5;0b0c2d74d3b05541208c28d965f2869e5254e322f8b3072acd7024bce9741054;6312721efb51dc49faf5b44202ce0cd593f857ff3a7341314148380859b3b69c;205,88;1.0
dc7746b065c66ac3b2042be2e7246e82aa84ed47a0ad40b43ca880f24172d36c;683146fee18dba064f38b4d01ac3827b6531420532d35d3fc9513e89ceff35bd;15a5c20dabb6d9082a9851d576c73c69bb4759df9f2280f9f4e31c7a86bec9cb;552,94;2.0
ac3ec5f492e89e53dff53ba33cf53011074d962e5e24e1f1581e45e560be977a;fad36389541a3794d12211e9a5f48a52d6e076f8157e7823c1d38ec90df51b44;91dce609a02fb48905ec01c28685985b4f5cd5d8cadd3eefd52b05077903ef01;2830,44;200.0
6f7f4f3d9d12d0ce910727dfb2348c2e3629b15f5753067c777d0d0b302a7619;742460cedbce756cc05cb162754ab519b3659079b0490d1097cfe9693ce182bc;d3912035601ee859728b09ff4c44bdb2419a8411c22b3961ba26e54523cfff97;741,95;1.0
a9d2688f72bbeecab27c63ec4ba6d07ebf97e2d9bcb74f92d6b8869c909ae9f6;a3761e337e793f0e15c81af7527863d078ac1ad05555a465ed994ebd4c11f536;9b7076022634d63e14a8c7d844d18329716a3edd0c792da356f1f4e672561320;266,82;2.0
6294dc888a4f0368b33d7272fcbcef39d5567e9bcb6cf009c37d0610d2aff438;cf0521382c9f2d1d2a1cc3ce793f7d1572ece0188c4e9675a367baf91fc654c4;5092cabbc9b2542351002d9e5fd3aafb9124bbd73d7084f771a952916cff7b9b;522,4;4.0
182959912a533548191d07ff54901ff0fb868330d2166e4c8687ee3d33bb923e;5fc425cf31883eff7295a7a7ed8b04b45abf8ffbcbb75fdb4d6e34a763323149;c95ca0cdd0317b0a49b0e7dddc9564ec6314f21c58999c187efe3f3456bb9244;648,01;12.0
8e3262116d12124dad38c474cc92588fa0a942d990dc68d6453e97f90310d4ea;f0d9357044a98d924fcaef47ae896b4128ae4d983467f540f2c3e172b700ca88;b4cad234ef62ef9f5e274d3d40a707f41099445cb3874ca2ffcb9ca5bb500f27;747,94;1.0
5399e2bc1661873ca41f5f3ba90a6a3cfc8707156f8d4daa63342a8585b88548;7733146e7e18dfdb13eb8f0d475de75c3e0a9e602a799aea67e0526ee735d194;0ed4a2fde877ee62df220909c56d74a854040bb56ac24825000e5d8daca94d4b;210,0;50.0
d2d7998fd1daa6f8c13a027bfac74027a2718fb3d67dacf404f483647e02ead6;fa65305df6b13f373a9245400871ddce4f28ec15d7348dcf23c440e6725cd527;e63d6fdf7c9adfbfa88574e591640ca35258750a7acf1f2b7633821a30eebaf3;456,17;1.0
8c6b8c736ac7320149f03d58af818fa9b88dbacad1a4101139235925cf514269;4fda966e65cb213862c5c96d3ece58695d3c71d1ef2c67fc44f912db0a2f380f;043dd865720fdf236e46a63dce81428d627000a35b3d44221cc1c8733058f0d4;478,88;7.0
d6c70435f3a5b856cf723ec1c26e7f8692f04b6666b8dea7461d1a5c31579fdc;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;86d1523f0bf8a822f44b0b78ad17cd8238a57a105e6573d7e99336bf46c7a318;1544,89;7.0
5793342177b2ff18dacf44cac99bf76cf1ff2b63adc660bb16e2964dbbb2d61f;57365769831494d281c1bcb11afcaa0037f5240c81bdcc8d2c74337f4016597b;ab8590dcb0919eeef71f029613a64211aa049217fe4657b76eacfae5bb2ecd3d;234,7;10.0
584104fc59010b398af2b46af1f15669186d62ab6247ec75ac6b3fab5f3dac60;0777c5d272e70f78ab8c5470155592e2295921df6b0fae27a68eb4edf343713e;79888fd49e33520f624dda78dc6ddd6aca12bc8f3d50f4b7e6b82c4288615642;824,39;1.0
f7e2a979f78d2ddf364fd438bb0873494d69f94f5b74e6449c599d41f7a00e60;c0fbb02ea377677c20cc49eb0c6c367f7ec2716c33d219dcbae3622741d9c202;b0bd336461ef80950dfd90ed15531b3443b41dd80772f811582f11823290c2ea;2029,36;18.0
e4a0ca63dc5a2268d8fbfea933f5bf8c2c3a1cdf06e08943c44e1ff56cc6cb49;4579088a2af6add835d3486fec476201e38cb7fdb33e46fb6d2100f917535149;cf9895a8ed9cb8207629e36f304150fbe7fc1587dcf2e5fa27ad40a6a31c5b2f;288,3;6.0
a86364219ee590143b8c4565e35155dec5625345d4cf96e732d1ab409d3788e5;623cb49b8e788c116bc61289ae4fe15870f08f917244aa3ecdce85c271a59547;1351803d71f1415fc2c8926fab8bef7b8603439ef822ca7d811b591a5a39656d;483,25;1.0
cbe3bfc2fb5d54436c5e55fd936321b8439de9af3206703db56d682056c7fbde;708d65b7bcf0bec8af9389e322d830177736405a20e6fd12d79f0b7f9920baf6;409be5f75d05c9e32238bcd231d8fb929fcafac7cd8a4b9f0e01096bd2c79764;1605,81;2.0
93607317590179f17189b1faeac34620cd6041c38724fec3ccd749853d37c8cc;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;4593c7148cdd1979003be5de6d331bdbb57ae6ae44c058a72f5714c4ebfddf1a;1539,72;10.0
ecd5ff35ae62c5b1989a421c44afd0eb5a3d2ac2936d9e35e6da1a4ae329dcfb;d5bac484d32dd5020d224bbf3d432705b14600bc70c484f9bb35afe5ffcc7a6d;d26a42abd6a35ac00d66b979ff70efd0d4058bbf1c588a97b0378f820d23bc2f;4118,23;65.0
1d15683efbee4e9680a0f68a839cf71f25402f72d65dcf66faa155d70b8c657d;9cf996ae51d8afe11281cf9e5606cdb02a7a6646ff6a571eb4e13ba9262945ee;2be05ec5a7a6685e7ab9ce45f2b147c60d96e60be421ba15795f5f516b8e63df;11376,6;26.0
ecd5ff35ae62c5b1989a421c44afd0eb5a3d2ac2936d9e35e6da1a4ae329dcfb;d5bac484d32dd5020d224bbf3d432705b14600bc70c484f9bb35afe5ffcc7a6d;c05453204d5d0f516750fd6ac5e69011651c1c4071785d3eb5b71b1c07e2a152;241719,03;1233.0
f848cc483938a4eafae8b5fad2f25fbeab4365ef93885aa17d810d6edc99901d;ef0d46f422920a431eb5abf7c6bc840bb52ca4215e732bdc38500dad8d8c34d1;86d1523f0bf8a822f44b0b78ad17cd8238a57a105e6573d7e99336bf46c7a318;77268,81;176.0
e3c064e7bd231f90f0f852d1f2355cb2050c5690db16b3f7a713799f381bd8a2;f55a1b3baf94e73e918f0e8472ac5b759104fafd2a17e81ca53d4ed04484355e;895c31766bf8d1779fc1b596b0c49dbefef87977252f2367224e5fe48fa95e40;13506,84;49.0
dbc5b26e6c560d784f6522520c4ebdc1f37b2bef756f1f89e5aaea582e659962;b771bf82d854fe97857d242e8ef3f6a3f4cf26f9cfb1dc2c3bb37d4d47009b48;9dca3e22df2b8c85be552fb3588ccd91b5dbabca1642b1f6c02db06da42ce240;2791,88;29.0
c535cb4f26ca8aae1e940af3c3da521d9a8ac540d53da41db56cadea1e5bc024;a98f5f6c9a9f4ff622be4929baf12ec6294edefba4d27c64be7d932b81d7aa11;ab6692a7beffa21715df64098b2239d77fd68030b0f96c29f2c8de33438b1aea;3922,42;14.0
c8ff0b61ec7a50093dd441f948d09b926d9c26a0c398d007b6e3c78a41ba43de;ff8f87a37565213fd3450be7f97b23d150a3f8244876a3ea7d410d67271b0825;e0e3d4fd93b48b3bd76b5533b550e636b4ddc770e23c892945e52e8c31626ae7;7997,61;14.0
a0c4b8a211b630c4851c4020b1422b128543a0e37fb6539e57353cf3a5ae04ce;9c934a6ddd27d5bf401e880e60a274c2151dae86e77b9895689e65d67cdcbca1;f6d4889e218dbe18c0686206bc0ce433775376d961e6322804fb262fc27001a1;3726,66;16.0
77ea5c32623ca577f6c308175e32d800f2fd89124ae0a2c48178c35f9e125513;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;6eadb0e2bae7d30e701381a29f2ddd2816d0d13cfa1cf47b6d66f27e50f2feba;1061,1;9.0
9b0a24eb059f38e9ae4a9c907c8f43938c4fc998a0b7136c6aa7f0956e0017a7;f0d9357044a98d924fcaef47ae896b4128ae4d983467f540f2c3e172b700ca88;e147c56aa13d65ba6619af6fe12b05c79d317efa9d1305da73cb160cec3f0c10;29582,92;110.0
eca07e4b7844adea9781df5eb02ab90ab4935675f3a696ac6fb24dafa695c484;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;0ed441af230d329284bda34fa2f0c8f60e2c2bb71df2fe5eb4935466b469b278;601,84;6.0
810f157819ba39c01864c9d958ef086a2bd122d9f88948f877f512e1e3720e14;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;61aa546b47b2c76134910974b9f56323604866093cf24fc7c39aba8ece18e7ff;12479,95;384.0
656c0a90e3aa0b4771609e49143882a5b560ee5f4507c91eba40fcc99c285f71;5945eed1f71a38dadb448236303e025e311fffa59e92f20d661253aafc742423;4593c7148cdd1979003be5de6d331bdbb57ae6ae44c058a72f5714c4ebfddf1a;2690,72;8.0
63add83348722f125879ee244b215d2b6dc65591d03e90a033c416bd55b3743d;cc0ecbf42588e9bac61eded73b3d02273ed4e3a74313c20653f6d22d1e530e2f;82345e82ff42150cfdc0001dba6aca7f0d65177d05f9276f568499d148f0f4e0;263,21;1.0
7d869d27bafc51cca4df763c1d7d39e4c47f350841d54f25211356818d47bff0;1642fc87d1f4b42634ed7bb80d8a4ca37a30aa7b89e9ef11f5faf5b82ea0d684;dab8ae8b08186a9b6c9486e44ca3449599033e90aaddefc571a65cf911bb0813;2927,45;30.0
b5e32c83c7e567d63473268b97e24e2d4eb8d88ebb73f0ff52ee2403bcaea0af;f0d9357044a98d924fcaef47ae896b4128ae4d983467f540f2c3e172b700ca88;b5e4d38a03259b7c42abd0d5d48004f7a9fce1dcd04e09ec94d488f3dc797cd5;1420,28;4.0
f4c4d25233fe6a524b32d718ae5f01bc8b859997397c6def2d34c604cc50d2a4;525b8b1d864a21c3ded6f0afa15f50ef6f65dcf5c8136c4c8a923e1dae58f7ec;df6e7164d9df28cd2e520e4c7ff5efd3360f0a82738d659e1ff7c30013ba62e1;1331,62;7.0
c535cb4f26ca8aae1e940af3c3da521d9a8ac540d53da41db56cadea1e5bc024;a98f5f6c9a9f4ff622be4929baf12ec6294edefba4d27c64be7d932b81d7aa11;ce5647d84e9d07ef4f5fd8cd926209bccdb3b62d292a63b016bf31119dc3d816;4429,17;10.0
68514a2c971429c8d89b39ee1cb03421eae27c0a6fbd2e685686371ad8e8a2de;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;5b3e32d5160eb7399f5000bd155951b34bfbaaaaa473704154aa1ba8bec35233;416,67;6.0
7fafeab584f3f6605a96171cc3a996d8f5e492b98344b66a68b8f4ae6a749887;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;7eff9f67e8d1b05adb6bbd56ce7e3340cb301495cd37fa12e3fdaab71ffe1c6d;5868,75;13.0
469054d15267e1362b91c7634de4f843b1d28194d025d6349904eb0c119fc30e;5ae58a8659162d31ccdf7b70ddf5497e35647ba2c3853b2dbcb9c03438cc48ba;aa350e347b5897df86c4521df443e196fe17a5a1e341b15f0fd6b22b25e8d7a6;14020,76;43.0
542c25e43400a9e783a2b2310fc92e29e934f2e80805302a81501311f96ecaee;e4b730bfe0d6f0bff492818d17c2aa86366ca2b0192667cad750c6f01ca6ce7c;66ee23cfff86c84bf8156232c9c801e220a577622cfafc3ad4f2796c72083d75;7068,0;150.0
84992eaa84e1c7c2100c4a4940db9bf4a6b418a6693b3e6b2ff653a686c1da1c;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;02fde193650495695b0b98e2237deb12744d9ebff54a65e9025a656df06a87f3;31130,5;186.0
b6d883d46a2391c616c0fcb192426c4bf493ae05a7f0bd6c0f03dd003dd7afcd;5ae58a8659162d31ccdf7b70ddf5497e35647ba2c3853b2dbcb9c03438cc48ba;5d9736ec5bbc4a1543e0a76e595bfb981d64d943a66a305a3f3652926cdf7848;424,53;1.0
710f3eabdf00f65a64df0616f64ef8ddc17c400ae95d59a7a34c0f76f710dc1a;5ae58a8659162d31ccdf7b70ddf5497e35647ba2c3853b2dbcb9c03438cc48ba;f6231a555f0181bc5d9face0e983320b48b108d4807c8000fcf2109fdd01428b;512,29;4.0
ecd5ff35ae62c5b1989a421c44afd0eb5a3d2ac2936d9e35e6da1a4ae329dcfb;d5bac484d32dd5020d224bbf3d432705b14600bc70c484f9bb35afe5ffcc7a6d;edfe946da492cbd94de1a4dd62e9b3b40a0a1382d47d489d19e24b7ed2ae77ac;297,74;1.0
c873fd1a510d342605577a73bda93510791f5c1064a45364d4423f2cebcc92ce;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;5860752b7ad3815ef34c8fa953c8b3a545f9343ed5e80b60364cc0f1613d6a7f;1295,7;19.0
f3c95b60e273a2589a29b1250697f7e26df9ff3bdbfdda6f28d6616a8b1f0ce1;a5570ffe43edf7c11f7d4ef2c7272ab06ae2dd9723056fcdf407c78cdd061411;235f9a103901741e0c8efac4aa2ca146240a49e818975ba6321366faa6b8e0e2;667,39;80.0
1e379f09dfb7457d45893c61c81ca2fbfc80e1380619259f50a3398603763a92;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;96dc85e5364fae8e13b1eabbb733aed9be19c4269977ec1db5e8bdd83666d243;727,55;2.0
5ad506c5f805f2a4034229c6aae47a07c931763a5e1c6a588c208689340c68cb;371561af32e1ee20f22399366fbded5f0d5bc8fba07e628724354949ecf74106;1351803d71f1415fc2c8926fab8bef7b8603439ef822ca7d811b591a5a39656d;217,9;1.0
ecd5ff35ae62c5b1989a421c44afd0eb5a3d2ac2936d9e35e6da1a4ae329dcfb;d5bac484d32dd5020d224bbf3d432705b14600bc70c484f9bb35afe5ffcc7a6d;94ecc596f808a497c62ca8dc23e66b69ddc48448026d546750c3488793c1a3a4;2825,33;54.0
be39afaa7020532c8b35069ec244640812ab43602761e17332465ac9cd93292b;a914fc4fc72788a3d1e75f4c726b68c5357e15f19d6615b3b13c62590722891c;a1f68671727deed7bed3b70d9b609481ff7362aa905c2af720ecc1a8e36cb7b9;1230,64;2.0
85ac77fc134785898c3e6309726f1b8a320d0cda41cc114a3e6a76e27ca231f4;7a9009c3b3895b535e1ec4ac588e4724f48343bac108ce39614590c136394bf7;6a25b4b07f63f3e0c99a9c5384b58f4bf5f995503ba07dab4911375c73309608;5502,68;259.0
cf0fab3090347855b03263d8ffd56ad3238cb5c4b99ce2351387f40a53369c46;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;235f9a103901741e0c8efac4aa2ca146240a49e818975ba6321366faa6b8e0e2;3305,15;28.0
a89ec840d27f56a1e10644cb97290d1c05b41c0d734b993d49164bced8ddecec;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;7ed5d7c91335465cdf65f18bc561b838f4b0a734b1dc660c323ed0e8fc9d6f43;6260,65;15.0
bbec660c8796279bb83c4bcae4d5a14e95b46a5a7e26f1a86696b7e078cd26d0;d70a6d0f4f59957a7c37ea7511d5986339c5cca58362a63f73fdc40dc198ec4a;895ff38a4d2f1623cd6f112eb7a3de8059e51bb8183e15855057ea69480df187;68874,31;753.0
fa6eaa2b29edfe6631dc4201646aaf354b9fa9ac43216ef0d3c1d24c972b209e;d779bcb93ce34ff36e422065274e3a2be4b20c0c92e4438a3937e4be4f36919c;5d9736ec5bbc4a1543e0a76e595bfb981d64d943a66a305a3f3652926cdf7848;3728,46;18.0
85ac77fc134785898c3e6309726f1b8a320d0cda41cc114a3e6a76e27ca231f4;7a9009c3b3895b535e1ec4ac588e4724f48343bac108ce39614590c136394bf7;c99ccf94d8f259e8311a4f883af7f8c1e2894f7ab91583630cb12c4be20f9703;1612,86;17.0
6ad6fbeb4ac63469618e13fb79ad108f4fae2be84399b9ef15f78c2d0a7a7eb8;b5750d6ebc7ee9181cc65fe9a86ad0b619bffdee4a51b535f57a8e2004b9d9c5;d36b9a9487feaad5c9a1f6b981f964a2513ac203af77e583e649b5f4e6e16551;3147,55;13.0
dd9cd576768f7a473f82d4ee2b53031ad58d3ecbc9a964871bb35cd2e6200878;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;5b3e32d5160eb7399f5000bd155951b34bfbaaaaa473704154aa1ba8bec35233;1411,46;10.0
856054ad3cb1e382c32c6009cc77abc1f2221ada9496e36e334d80c35b055d98;6ced0ab482c567b9d2b6755339d8d264a027f0630db9073fe89e471e24f94840;1f882423e5a6b1cbc0def7d8753779746851931d1fcc7ff77babbe64512be464;946,44;2.0
84360f71681d5617315532c2621878552f5dcfb5b806d4234e4e2c5c5125033a;7d16918e5cbd6289c5d74b3a94389e8bbc1d5b10bb6dafcb373990041aa19f59;dc663941b2f34d83910655cb910904280f46373cae15cb712e3b4ceba0d0c5e0;258,31;1.0
108ce7d8043bc7d0a930561afca2f96e1eb01f9f35d8aa96e257df54460896a2;247c5ed289531d282735d17ec3fe895a4ac20f115deb62561030451296555b30;bc3eae7d89af957c8c5005b492b7c793473db68d23ca0843cbe8d3036e1a1c54;70953,61;364.0
192b8e201fb8eb12a2a99561cec2c155176dd25b806083be98087087d5181075;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;409be5f75d05c9e32238bcd231d8fb929fcafac7cd8a4b9f0e01096bd2c79764;459,42;1.0
84992eaa84e1c7c2100c4a4940db9bf4a6b418a6693b3e6b2ff653a686c1da1c;b4bd83bea8c7d7956163ed01bbd973e2afa41142f57b146651120c2204805a30;e236c60fc4c8ed8a1349179afe50a2498ce461179f6178d110ff5132a741db2f;271,36;12.0
3952d0390c1d83bfda0fffe4f1c46bb0bec8350f3f14c9c362ea5cc4b330e2dc;9f864d607bea0ed1ffde1129bc77e9cda55aaa34c225bb0d3bdd0820b68bf9ee;1df26c6dbbff4328a9fa45af9e79fc50178595dfd4050855d491cae119c2de18;96022,27;3023.0
